Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7255.60994930509
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7256.09758571767
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7256.5837223687
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7257.06835543845
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7257.55148131634
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7258.03309659538
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7258.51319806683
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7258.99178271486
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7259.46884771145
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7259.9443904114
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7260.41840834737
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7260.89089922516
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7261.36186091901
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7261.83129146709
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7262.29918906704
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7262.76555207165
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7263.2303789981
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7263.69366852154
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7264.15541947218
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7264.61563083738
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7265.07430176115
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7265.53143153987
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7265.98701961463
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7266.44106556194
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7266.8935690854
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7267.34453000984
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7267.7939482782
